data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status,similarity_score,similarity_da_en,similarity_en_msa,similarity_arabizi_da,consistency_flag,qc_notes
data52054,WIKI_C_05171,C,فالماتش ديالو اللول ديال ODI، رحمان تگادا مع الباطور الهندي إم إس دوني جوج مرات فاش كان دوني كيجري باش ياخد الريوس. هادشي خلاهم بجوج يتخلصو من بعد الماتش.,"f lmatsh dyalo llol dyal ODI, rahman tgada m3 l bator l hindi MS Dhoni joj مرات fash kan Dhoni kayjri bach yakhod lryous. hadchi khlahom joj itkhalso mn ba3d lmatsh.","In his first ODI match, Rahman collided with the Indian batsman MS Dhoni twice while Dhoni was running to take runs. This incident caused both players to be fined after the match.",في مباراته الأولى في مباراة ODI، اصطدم رحمن بلاعب الكريكيت الهندي إم إس دوني مرتين أثناء محاولة دوني للجري لأخذ النقاط. تسبب هذا الحادث في تغريم اللاعبين الاثنين بعد المباراة.,29,GENERATED,0.353602,0.203157,0.513582,0.344068,CORRECTED,"Embedding suspicious (score=0.354; da-en=0.203, en-msa=0.514, arabizi-da=0.344); LLM consistent=False; corrected_fields=english,modern_standard_arabic; issues=The English version says 'on two occasions' which is consistent, but the phrase 'while Dhoni was taking runs' is slightly ambiguous; corrected to 'while Dhoni was running to take runs' to match the Darija meaning.; The MSA version uses 'مباراة ODI' instead of 'مباراته الأولى في الكريكيت لليوم الواحد' which is more precise and consistent with the original meaning.; The MSA phrase 'كلف هذا الحادث الرجلين غرامة' is less natural than 'تسبب هذا الحادث في تغريم اللاعبين الاثنين' which better reflects the meaning of 'both men were fined'.; notes=The main inconsistency was in the MSA and English versions' phrasing about the match type and the nature of the incident. The Darija versions are consistent with each other and the corrected English and MSA versions now align in meaning, indicating Rahman collided twice with MS Dhoni during his first ODI match, resulting in fines for both players.."
data52055,DATA_10718,A,مانضنش غادي نتعنب على شي دريا,mandench ghadi nt3enneb 3la chi driya,I don't think I will harass girls,لا أعتقد أنني سأضايق الفتيات,7,PARTIALLY VALIDATED,0.332424,0.140286,0.476776,0.380211,CORRECTED,"Embedding suspicious (score=0.332; da-en=0.140, en-msa=0.477, arabizi-da=0.380); LLM consistent=True; corrected_fields=english; issues=none; notes=All versions convey the same meaning: the speaker does not think they will harass girls. Minor punctuation correction in English for consistency.."
data52056,DATA_21895,B,1.د4 نف6 2.س4 إ5 3.د×إ5 نگ4 4.بف4 نس6 5.نف3 بب4+ 6.نبد2 قي7 7.أ3 نگ×إ5 8.ن×إ5 ن×إ5 9.إ3 ب×د2+ 10.قد2 د6,1. d4 nf6 2. c4 e5 3. dxe5 ng4 4. bf4 nc6 5. nf3 bb4+ 6. nbd2 qe7 7. a3 ngxe5 8. nxe5 nxe5 9. e3 bxd2+ 10. qd2 d6,1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.Bf4 Nc6 5.Nf3 Bb4+ 6.Nbd2 Qe7 7.a3 Ngxe5 8.Nxe5 Nxe5 9.e3 Bxd2+ 10.Qd2 d6,1.د4 حصان و6 2.ج4 هـ5 3.د×هـ5 حصان ز4 4.ف4 ج6 5.حصان ف3 ف1+ 6.حصان ب2 ذ7 7.أ3 حصان ×هـ5 8.حصان ×هـ5 حصان ×هـ5 9.هـ3 ف×د2+ 10.ذ×د2 د6,22,GENERATED,0.4798,0.487457,0.38559,0.566351,CORRECTED,"Embedding suspicious (score=0.480; da-en=0.487, en-msa=0.386, arabizi-da=0.566); LLM consistent=False; corrected_fields=darija_arabic,darija_arabizi,english; issues=In Darija Arabic, move 7 knight capture notation was 'نگزإ5' instead of 'نگ×إ5' to indicate capture.; In Darija Arabizi, move 7 was 'nxe5' but written as 'nxe5' without the 'x' in original; corrected to 'ngxe5' to match English and Arabic capture notation.; In English, move 5 had an extra space before '+', corrected to 'Bb4+' for consistency.; In English, move 7 knight capture was 'Ngxe5' but originally 'Ngxe5' was missing the 'x' in Darija Arabizi; corrected for consistency.; In English, move 9 bishop capture notation was 'Bxd2+' but originally 'Bxd2 +' with space; corrected spacing.; In MSA, move 5 bishop notation 'ف1+' is ambiguous; kept as is since it matches original but noted as potential inconsistency in piece notation.; In MSA, move 7 knight capture notation 'حصان ×هـ5' matches corrected versions.; notes=The main inconsistencies were in the capture notation 'x' missing in Darija Arabic and Arabizi for move 7 and spacing around '+' in English. The MSA uses different piece notation but is consistent internally. Corrections were minimal to align capture indications and spacing.."
data52057,WIKI_C_11329,C,الطبلة كاتورينا المعدل ديال المناخ فمحطة ديال مطار دوبلين على مدى تلاتين عام. الإحصائيات ديال المناخ اللي مبنية على المقاطعات ديال أيرلندا الشمالية كتختلف شوية ولكن ماشي بزاف.,tbla katwri lmo3ddel dyal l مناخ f ma7at dyal matar dublin 3la mda tlatin 3am. l i7tiyatiyat dyal l مناخ li mabniya 3la l moqata3 dyal irlanda chamaliya katkhtalf chwiya w lakin machi bzaf.,The table shows mean climate figures for the Dublin Airport weather station over a thirty year period. Climate statistics based on the counties of Northern Ireland differ slightly but are not significantly different.,يُظهر الجدول متوسط الأرقام المناخية لمحطة مطار دبلن الجوية على مدى ثلاثين عامًا. تختلف الإحصائيات المناخية المستندة إلى مقاطعات أيرلندا الشمالية اختلافًا طفيفًا ولكنها لا تختلف اختلافًا كبيرًا.,29,GENERATED,0.384635,0.3722,0.556333,0.225371,CORRECTED,"Embedding suspicious (score=0.385; da-en=0.372, en-msa=0.556, arabizi-da=0.225); LLM consistent=False; corrected_fields=darija_arabic,darija_arabizi,english; issues=Darija Arabic uses 'كتختاف' which is a misspelling of 'كتختلف'; Darija Arabizi uses 'ma7a' instead of 'ma7at' (station) and 'i7tiyatia' instead of 'i7tiyatiyat'; English uses 'vary slightly' but the Arabic versions use 'تختلف' (differ) which is more precise; notes=The main inconsistency was the misspelling and slight lexical differences in Darija Arabic and Arabizi versions. The English version's use of 'vary slightly' is acceptable but 'differ slightly' aligns better with the Arabic meaning. Minimal corrections were made to Darija Arabic and Arabizi to fix spelling and word choice for consistency.."
data52058,DATA_11116,A,تعطلي بزّاف باش تسكتي,t3etli bezzaf bach tsketi,you take too long to be quiet,تتأخر كثيرًا لتصمت,7,PARTIALLY VALIDATED,0.212746,0.210265,0.191513,0.236462,CORRECTED,"Embedding suspicious (score=0.213; da-en=0.210, en-msa=0.192, arabizi-da=0.236); LLM consistent=False; corrected_fields=darija_arabic,darija_arabizi,english,modern_standard_arabic; issues=The original English and MSA translations imply 'too late to be quiet' which differs from the Darija meaning 'you take too long to be quiet'.; Darija Arabic and Arabizi use 'تسكوت'/'tskout' which is less common; 'تسكتي'/'tsketi' is more appropriate for 'to be quiet'.; notes=The Darija sentence means 'you take too long to be quiet', so the English and MSA translations were adjusted to reflect this meaning accurately.."
data52059,DATA_1238,A,"غادي يخصنا نزربو, بدا كايطيح ضلام","ghadi ykhSna nzerbo, bda kayTi7 Dlam","We'll have to hurry, it's getting dark already",سيتعين علينا الإسراع، فالظلام يحل بالفعل.,8,PARTIALLY VALIDATED,0.291384,0.103769,0.468054,0.302329,CONSISTENT,"Embedding suspicious (score=0.291; da-en=0.104, en-msa=0.468, arabizi-da=0.302); LLM consistent=True; corrected_fields=none; issues=none; notes=All versions convey the same meaning: the need to hurry because it is getting dark.."
data52060,DATA_2124,A,كنضن محتاج شي لاصق,kanDn ma7taj chi lasi9,I think I need a plaster.,أعتقد أنني بحاجة إلى ضمادة.,6,PARTIALLY VALIDATED,0.337317,0.242993,0.519295,0.249663,CONSISTENT,"Embedding suspicious (score=0.337; da-en=0.243, en-msa=0.519, arabizi-da=0.250); LLM consistent=True; corrected_fields=none; issues=none; notes=All versions consistently express the need for a plaster.."
data52061,WIKI_D_11355,D,القرى اللي خارج المدينة بحال Chartwell Green و Chilworth و Nursling و Totton و Eastleigh و West End، شي مرات كيتعتبرو ضواحي ديال Southampton. الدواور ديال Ashurst و Hedge End يقدروا يتعتابرو ديال Southampton.,"l-qura li kharej l-mdina bhal Chartwell Green w Chilworth w Nursling w Totton w Eastleigh w West End, shi merat kit3tabro ḍwahi dyal Southampton. d-dawwar dyal Ashurst w Hedge End yeqdero yeta3tabro dyal Southampton.","Settlements outside the city are sometimes considered suburbs of Southampton, including Chartwell Green, Chilworth, Nursling, Totton, Eastleigh and West End. The villages of Ashurst and Hedge End may be considered part of Southampton.",تُعتبر المستوطنات الواقعة خارج المدينة أحيانًا ضواحي لسوثهامبتون، بما في ذلك تشارتويل جرين، وتشيلوورث، ونرسلينغ، وتوتون، وإيستليه، وويست إند. وقد تُعتبر قرى أشيرست، وهيدج إند من سوثهامبتون.,39,GENERATED,0.572906,0.673221,0.346522,0.698976,CORRECTED,"Embedding suspicious (score=0.573; da-en=0.673, en-msa=0.347, arabizi-da=0.699); LLM consistent=False; corrected_fields=darija_arabic,darija_arabizi,english,modern_standard_arabic; issues=In MSA, 'أونك' appears erroneously and should be removed.; In English, there is an extra comma after 'Nursling'.; In Darija Arabic and Arabizi, there is an extra 'و' before Totton and Ashurst that should be removed.; In MSA, 'أشيرست' and 'هيدج إند' are mentioned as villages of Southampton, but 'Ashurst' and 'Hedge End' are villages, not 'أونك'.; notes=The main inconsistency was the presence of 'أونك' in the MSA version, which does not appear in other versions and seems to be an error. Also, minor punctuation and conjunction errors were corrected to align all versions semantically.."
data52062,WIKI_D_07162,D,"في شهر ستة ديال 2010 كتب مقال رأي في نيويورك تايمز اللي هضر فيه على الدور ديال الاستثنائية في الهوية اليهودية، بالمعنى ديال ""..."" ديال الغارة الفاشلة ديال إسرائيل على أسطول غزة والشروحات اللي تبعاتها.","f chher seta dyal 2010 ktb mqal ray f New York Times lli hder fih 3la dor dyal l-istithna2iya f l-howiya l-yhudiya, b-l-m3na dyal ""..."" dyal l-ghara l-fashla dyal Israel 3la ostoil Gaza w-l-shar7at lli tb3atha.","In June 2010 he wrote an op ed piece for the New York Times in which he noted the role of exceptionalism in Jewish identity, in relation to the ""..."" of Israel's botched Gaza flotilla raid and the explanations that followed.","في يونيو 2010، كتب مقال رأي لصحيفة نيويورك تايمز أشار فيه إلى دور الاستثنائية في الهوية اليهودية، فيما يتعلق بـ ""..."" غارة أسطول غزة الفاشلة التي نفذتها إسرائيل والشروحات التي تلتها.",35,GENERATED,0.452825,0.428876,0.542181,0.387418,CORRECTED,"Embedding suspicious (score=0.453; da-en=0.429, en-msa=0.542, arabizi-da=0.387); LLM consistent=False; corrected_fields=darija_arabic,darija_arabizi,english,modern_standard_arabic; issues=Inconsistent pronoun for explanations: 'اللي تبعوها' (Darija Arabic) vs 'اللي تبعاتها' (Darija Arabizi) vs 'التي تلتها' (MSA) vs 'that followed' (English).; Missing ellipsis ""..."" in English and MSA versions replaced with empty quotes "" "" instead of ""..."".; notes=The main inconsistencies were minor differences in phrasing for 'the explanations that followed' and the representation of the ellipsis ""..."". Corrected to unify the ellipsis and ensure consistent pronoun usage across all versions.."
data52063,WIKI_D_01303,D,يوميات جيمس وودفورد ديال واحد القس فالبادية كتعطي فكرة مزيانة على نوع الماكلة اللي كانو كياكلو الناس اللي لاباس عليهم فالقرن تمنطاش فالإنجليز، الناس اللي كان عندهم باش ياكلو اللي بغاو. باش يرحب بشي جيران نهار 8 يونيو 1781، عطاهم فالعشا:,"yomiyat jims wudfurd dyal wa7ed lqass felbadiya kat3ti fikra mziana 3la nwa3 lmakla lli kanou kayaklo nass lli labas 3lihom felqarn tmnatach felinjiliz, nass lli kan 3ndhom bach yaklo lli bghaw. bach yr7eb bchi jiran nhar 8 yuniu 1781, 3ta7om fel3sha:","James Woodforde's Diary of a Country Parson gives a good idea of the sort of food eaten in England in the eighteenth century by those who could afford to eat whatever they liked. To welcome some neighbours on 8 June 1781, he gave them for dinner:","تُعطي ""يوميات قس ريفي"" لجيمس وودفورد فكرة جيدة عن نوع الطعام الذي كان يؤكل في إنجلترا في القرن الثامن عشر من قبل أولئك الذين كانوا يستطيعون تحمل تكاليف تناول ما يحلو لهم. للترحيب ببعض الجيران في 8 يونيو 1781، قدم لهم على العشاء:",41,GENERATED,0.406293,0.402349,0.551224,0.265306,CORRECTED,"Embedding suspicious (score=0.406; da-en=0.402, en-msa=0.551, arabizi-da=0.265); LLM consistent=True; corrected_fields=english; issues=none; notes=All four versions convey the same meaning accurately, describing James Woodforde's diary as a source of information about eighteenth-century English food habits among the well-off, and mentioning the dinner given to neighbors on 8 June 1781.."
