data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status
data52072,WIKI_D_03894,D,كا قاعدة تلاتة، بلاصة النوامنكلاتور اللي ف كا قاعدة واحد، علاقة ديال التسلسل تقدر تعبر عليها ب <unk> سميات ديال السيستيم لكبير و تحطهم بين قوسين، و من بعد تزيد السوفيكس ديال السيستيم الصغير.,"ka qaa3da talata, blasa l-numenkltur lli f ka qaa3da wa7ed, 3alaqa dyal t-tsalsol t9dar te3ber 3liha b <unk> smiyat dyal l-sistem l-kbir w te7ot-hom bayn qwasin, w men ba3d tzid s-suffiks dyal l-sistem s-sghir.","Rule 3 . As an alternative to the nomenclature standard in Rule 1 , a hierarchical relationship can be expressed by <unk> the names of the higher order system and placing them in parentheses , after which the suffix for a lower order system is added .",القاعدة 3. كبديل للتسمية القياسية في القاعدة 1، يمكن التعبير عن علاقة هرمية بـ <unk> أسماء النظام الأعلى ووضعها بين قوسين، يتبعها إضافة اللاحقة لنظام أدنى رتبة.,34,GENERATED
data52073,DATA_2482,A,نختمو بصحتنا العقلية,na8tamo bSa7tna l3a9liya,looking after our mental health,العناية بصحتنا النفسية,5,PARTIALLY VALIDATED
data52074,DATA_20575,B,"Townsend , Ralph , Ways That Are Dark : The Truth About China ( New York : Putnam , 1933 ) .","Townsend , Ralph , Ways That Are Dark : The Truth About China ( New York : Putnam , 1933 ) .","Townsend , Ralph , Ways That Are Dark : The Truth About China ( New York : Putnam , 1933 ) .",تاونزند، رالف، الطرق المظلمة: الحقيقة عن الصين (نيويورك: بتنام، 1933).,22,GENERATED
data52075,DATA_8065,A,واياك تغري دار البكريدي,wayak txri dar lbkridi,dont buy house on loan,لا تشترِ منزلًا بقرض.,5,PARTIALLY VALIDATED
data52076,DATA_24604,B,"1989: Pillsbury تشْراتها شركة Grand Metropolitan البريطانية ديال الشراب بـ 5,7 مليار دولار / 3,6 مليار جنيه إسترليني.","1989: Pillsbury tshrat'ha sherika Grand Metropolitan lbritaniya dyal shrab b 5,7 milyar dolar / 3,6 milyar جنيه إسترليني.",1989 : Pillsbury is purchased by British liquor company Grand Metropolitan for USD $ 5 @.@ 7 billion ( bn ) / GBP ₤ 3 @.@ 6 bn .,١٩٨٩: استحوذت شركة المشروبات البريطانية غراند متروبوليتان على شركة بيلسبري مقابل ٥.٧ مليار دولار أمريكي (مليار) / ٣.٦ مليار جنيه إسترليني.,29,GENERATED
data52077,WIKI_D_02264,D,نهار واحد فشهر تسعود عام الفين و ستة، البحرين بدلات الويكاند ديالها من الخميس والجمعة للجمعة والسبت، باش يكون عندها نهار ديال الويكاند مشترك مع باقي العالم. العطلات المهمة فالبلاد مذكورين لتحت:,"nhar wa7ed f shher ts3oud 3am lfin w setta, lB7rain bdelat lweekend dyalha mn lkhmis w ljom3a ljom3a w ssebt, bach ikoun 3ndha nhar dyal lweekend mshterk m3a baki l3alam. l3otal lmohimma f lblad madkourin lta7t:","On 1 September 2006 , Bahrain changed its weekend from being Thursdays and Fridays to Fridays and Saturdays , in order to have a day of the weekend shared with the rest of the world . Notable holidays in the country are listed below :",في الأول من سبتمبر عام 2006، غيرت البحرين عطلة نهاية أسبوعها من يومي الخميس والجمعة إلى يومي الجمعة والسبت، وذلك لتشارك يومًا من عطلة نهاية الأسبوع مع بقية العالم. وفيما يلي قائمة بالعطلات الهامة في البلاد:,32,GENERATED
data52078,DATA_13765,B,قرّرات كلينتون باللي الترشيح مايمكنش يدوز، والغد ليه، 5 فبراير، وود سحبات راسها علنياً من الترشيح.,"qarrarat clinton balli ttarshih maymknsh idouz, u l-ghad lih, khamsa februwar, wood sehbat rasha علنياً mn ttarshih.","Clinton decided the nomination could not go forward , and the next day , February 5 , Wood publicly withdrew herself from consideration .",قررت كلينتون عدم المضي قدماً في الترشيح، وفي اليوم التالي، 5 فبراير، انسحبت وود علناً من السباق.,24,GENERATED
data52079,DATA_23282,B,"2012: The Dark Knight Returns – الجزء 1, واحد التعديل ديال النص اللول ديال The Dark Knight Returns مع بيتر ويلر كيدير الصوت ديال باتمان.","2012: The Dark Knight Returns - Jozzء 1, wa7ed ta3dil dyal nass lawwal dyal The Dark Knight Returns m3a Peter Weller kaydir ssot dyal Batman.","2012 : The Dark Knight Returns - Part 1 , an adaptation of the first half of The Dark Knight Returns with Peter Weller voicing Batman",2012: عودة فارس الظلام - الجزء الأول، اقتباس للنصف الأول من رواية فارس الظلام تعود، بصوت بيتر ويلر في دور باتمان.,26,GENERATED
data52080,WIKI_D_06322,D,بزاف ديال الجينات اللي عندها علاقة بمرض باركينسون داخلين فالخدمة ديال ليزوزومات، هادوك لي زورڭانات اللي كيهضموا الزبل ديال الخلايا. و قالو باللي شي أنواع ديال باركينسون تقدر تكون السبب ديالها تخربيق ديال ليزوزومات اللي كينقص من القدرة ديال الخلايا باش يهرسوا ألفا سينوكلين.,"bezzaf dyal jinat lli 3andha 3ala9a bmarad parkinson dakhlin f lkhdma dyal lysosomat, hadok li zorganat lli kayhdimu zbel dyal lkhlaya. w qalu bli chi anwa3 dyal parkinson t9dar tkoun sabab dyalha tkhrib dyal lysosomat lli kayna99s mn l9dra dyal lkhlaya bach yhrsu alpha synuclein.","Several Parkinson @-@ related genes are involved in the function of lysosomes , organelles that digest cellular waste products . It has been suggested that some forms of Parkinson may be caused by lysosome dysfunctions that reduce the ability of cells to break down alpha @-@ synuclein .",تشارك العديد من الجينات المرتبطة بمرض باركنسون في وظيفة الجسيمات الحالة، وهي عضيات تهضم منتجات الفضلات الخلوية. وقد اقتُرح أن بعض أشكال مرض باركنسون قد تنجم عن اختلالات في الجسيمات الحالة تقلل من قدرة الخلايا على تحليل ألفا-سينوكلين.,44,GENERATED
data52081,WIKI_C_01113,C,إعدادية نورث بروارد دايرة شي فرع تابع ليها ف كورال سبرينݣز. هاد الفرع اللي ف كورال سبرينݣز فيه إقامة داخلية، وبلاصة كيلعبو فيها الدراري، وقاعة ديال الرياضة. المقر الرئيسي ديال المدرسة كاين ف كوكونات كريك.,"idadiyat north broward dayra shi fra3 taba3 liha f coral springs. had lfra3 lli f coral springs fi iqama dakhliya, w blasa kiyel3bo fiha drari, w qaa3a dyal riyada. lmaqr ar-ra2isi dyal lmdrasa kayen f coconut creek.","North Broward Preparatory School maintains a satellite campus in Coral Springs . The Coral Springs campus has boarding facilities , a playground , and a gymnasium . The school 's main campus is in Coconut Creek .",تحتفظ مدرسة نورث بروارد التحضيرية بمركز فرعي في كورال سبرينغز. يضم مركز كورال سبرينغز مرافق للإقامة الداخلية، وملعبًا، وصالة للألعاب الرياضية. يقع الحرم الجامعي الرئيسي للمدرسة في كوكوات كريك.,35,GENERATED
data52082,DATA_14031,B,كأس العالم ديال المصارعة ديال TNA (2015) – مع Gunner، Davey Richards، Rockstar Spud، Crazzy Steve و Gail Kim,"kas l3alm dyal lmosara3a dyal TNA (2015) - m3a Gunner, Davey Richards, Rockstar Spud, Crazzy Steve o Gail Kim","TNA World Cup of Wrestling ( 2015 ) – with Gunner , Davey Richards , Rockstar Spud , Crazzy Steve and Gail Kim",كأس TNA العالمي للمصارعة (2015) – مع غانر، ديفي ريتشاردز، روكستار سبود، كرازي ستيف، وغيل كيم,23,GENERATED
data52083,WIKI_D_07024,D,الغزو العثماني المصري للمان كان حملة فالحرب اليونانية د الاستقلال لي تكونات من تلاتة د المعارك. المانيوت تقاتلو ضد جيش مصري وعثماني مجموع تحت قيادة ابراهيم باشا المصري.,lighzo l3othmani lmiṣri lmani kan 7amla f-l7arb lyonana d-l-tiqlal li tkownet mn tlata d-l-ma3arik. lmaniwt tqate lo ḍed jeysh miṣri w3othmani mjawwed taḥt qiyadat ibrahim basha lmiṣri.,The Ottoman – Egyptian Invasion of Mani was a campaign during the Greek War of Independence that consisted of three battles . The Maniots fought against a combined Egyptian and Ottoman army under the command of Ibrahim Pasha of Egypt .,كان الغزو العثماني المصري لماني حملة خلال حرب الاستقلال اليونانية، وتألفت من ثلاث معارك. قاتل المانيون ضد جيش مصري وعثماني مشترك بقيادة إبراهيم باشا المصري.,28,GENERATED
data52084,WIKI_C_06754,C,عشرة ملحنين. لندن: جوناثان كيب. 1944. OCLC <unk>. (فصول على شوبرت، فاغنر، برامز، مالر، ريتشارد شتراوس، سيزار فرانك، ديبوسي، إلجار، ديليوس وسيبليوس),"3shara mla7nine. london: jonathan cape. 1944. oclc <unk>. (f7oul 3la schubert, wagner, brahms, mahler, richard strauss, césar franck, debussy, elgar, delius w sibelius)","Ten Composers . London : Jonathan Cape . 1944 . OCLC <unk> . ( Chapters on Schubert , Wagner , Brahms , Mahler , Richard Strauss , César Franck , Debussy , Elgar , Delius and Sibelius )",عشرة مؤلفين موسيقيين. لندن: جوناثان كيب. 1944. أو سي إل سي <unk>. (فصول عن شوبيرت، فاغنر، برامز، ماهلر، ريتشارد شتراوس، سيزار فرانك، ديبوسي، إلغار، ديليوس وسيبيليوس),22,GENERATED
data52085,WIKI_D_03401,D,لميني سيري ديال التلفازة، ماركو پولو (1982)، اللي مثل فيها كين مارشال و <unk> يينغ، وخرّجها جوليانو <unk>، كاتعاود على السفريات ديال پولو، ربحات جوج جوائز إيمي، وترشحات لستة آخرين.,"lmini siri dyal tlfaza, marco polo (1982), lli mel fih ken marshall w <unk> ying, wkhrejha giuliano <unk>, kata3awd 3la sfriat dyal polo, rab7at juzawiz emi, wtrshhat lsta5rin.","The television miniseries , Marco Polo ( 1982 ) , featuring Ken Marshall and <unk> Ying , and directed by Giuliano <unk> , depicts Polo 's travels , won two Emmy Awards , and was nominated for six more .","المسلسل التلفزيوني القصير ""ماركو بولو"" (1982)، الذي لعب فيه كين مارشال و<unk> يينغ، وأخرجه جوليانو <unk>، يصور رحلات بولو، وفاز بجائزتي إيمي، ورُشح لست جوائز أخرى.",30,GENERATED
data52086,DATA_23280,B,"2003: Ghumud dial Lbatwoman, kaydor f nafs l'timeline dial The New Batman Adventures u Kevin Conroy kayddar suto dial Batman.","2003: Ghumud dial Lbatwoman, kaydor f nafs l'timeline dial The New Batman Adventures u Kevin Conroy kayddar suto dial Batman.","2003 : Mystery of the Batwoman , set in the continuity of The New Batman Adventures with Kevin Conroy voicing Batman",٢٠٠٣: لغز الوطواط، تدور أحداثه في استمرارية مغامرات باتمان الجديدة مع كيفن كونروي الذي يؤدي صوت باتمان,21,GENERATED
data52087,WIKI_C_05207,C,الحوت الرعاد كيكبر و يولي قادر يتزاوج ف عمر عامين تال تلاتة. يقدر يعيش عشرة تال اتناعش عام ف الطبيعة، و تلاتين عام ف القفص. النتاوي كيعيشو كتر من الذكورة.,"l7out rrad kaykber w yuli qader itzawaj f 3omr 3amayn tal tlata. yeqder y3ich 3echra tal tnach 3am f ttabi3a, w tlatin 3am f lqefs. ntatawi kay3ichu ktr mn ddkourya.","Bowfin reach sexually maturity at two to three years of age . They can live ten to twelve years in the wild , and 30 years in captivity . Females are longer @-@ lived than males .",يصل سمك الباو فين إلى مرحلة النضج الجنسي بين عمر سنتين وثلاث سنوات. يمكن أن يعيش من عشر إلى اثنتي عشرة سنة في البرية، و 30 سنة في الأسر. الإناث أطول عمراً من الذكور.,30,GENERATED
