data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status,qc_changed_fields,qc_notes
data73084,WIKI_D_03499,D,الاعدا الطبيعيين ديال الباز كيشملو بومه الخرابه، وبومه الشجر، والباز الشمالي، والشاهين، والنسر الذهبي، والبومه الكبيره، والثعلب الحمر، والنمس الحجري، والنمس الصنوبري.,"l aadaa2 ettabi3iyine dyal l baz kichmoulo boumat lkharraba, w boumat chjar, w l baz chemeli, w chehine, w nesr dd <LAUGH> bi, w bouma lkibira, w tha3lab l7emr, w nemes l7ajari, w nemes esnounobri.","natural predators of the eurasian sparrowhawk include the barn owl, the tawny owl, the northern goshawk, the peregrine falcon, the golden eagle, the eagle owl, the red fox, the stone marten, and the pine marten.",تشمل الاعدا الطبيعيون للباز الشمالي بومه الخرابه، وبومه الشجر، والباز الشمالي، والشاهين، والنسر الذهبي، والبومه الكبيره، والثعلب الاحمر، والنمس الحجري، والنمس الصنوبري.,35,FLAGGED,darija_arabic;darija_arabizi;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic. Cross-lingual mismatch suspected between Darija Arabic and Arabizi columns."
data73085,WIKI_C_00568,C,شي بكتيريا عندهم سيستيمات كيمياييه لي كتشعل الضو. هاد الضو البيولوجي ڭالبا كيكون عند البكتيريا لي عايشه مع الحوت، والضو ڭالبا كيسربي باش يجر الحوت ولا شي حيوانات كبار.,"shi bktiriya 3ndhom sistimat kimya2iya li katch3l ddo. had ddo lbiyoloji ghalban kaykon 3nd lbktiriya li 3ysha m3 l7out, w ddo ghalban kaysrbi bach yjr l7out wla chi 7aywanat kbar.","a few bacteria have chemical systems that generate light. this bioluminescence often occurs in bacteria that live in association with fish, and the light probably serves to attract fish or other large animals.",تمتلك بعض البكتيريا انظمه كيمياييه تولد الضو. يحدث هذا التلالو البيولوجي غالبا في البكتيريا التي تعيش في ارتباط مع الاسماك، ومن المحتمل ان يخدم الضو لجذب الاسماك او غيرها من الحيوانات الكبيره.,33,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data73086,DATA_24909,B,فواحد الطريقه قديمه، اللي كانت كتسمي طريقه ماريناك، كانو كيفصلو الطنطال والنيوبيوم بمعالجه الخليط المايي الاولي ديال فلوريدات الهيدروجين بفلوريد البوتاسيوم:,"f wa7ed tari9a 9dima, li kanet katssma tari9a marinak, kano kayfesslo ttantal w nnyubium b m3alajat lkhalit lma2i l awwali dyal fluoridaat lhidrujin b fluorid lbutasyum:","in an older method, called the marignac process, the tantalum and niobium were separated by treating the initial aqueous mixture of hydrogen fluorides with potassium fluoride:",في طريقه اقدم، تسمي طريقه ماريناك، تم فصل التنتالوم والنيوبيوم عن طريق معالجه الخليط المايي الاولي من فلوريدات الهيدروجين بفلوريد البوتاسيوم:,26,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data73087,DATA_10574,A,مانضنش ڭادي نتقدا بزاف,mandench ghadi ntqadda bezzaf,i do not think i will get very tired,لا اعتقد انني ساتعب كثيرا,9,FLAGGED,darija_arabic;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, english, modern_standard_arabic. Cross-lingual mismatch suspected between Darija Arabic and Arabizi columns."
data73088,DATA_10576,A,مانظنش ڭادي نبقي ديما شاب,manzanch ghadi ghanb9a dima shab,i do not think i will always stay young,لا اظن انني سابقي شابا دايما,9,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data73089,DATA_6216,A,انشاف شعري دابا,anchef ch3ri daba,i am going to dry my hair,ساجفف شعري الان,7,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data73090,DATA_11616,A,نتحداك تبتاكر شي حاجه جديده من ڭير ديك التخربيقه لي درتي,nt7edak tbtaker cchi 7aja jdida men ghir dik tkherbi9a li derti,i dare you to invent something new other than that nonsense you did,اتحداك ان تخترع شييا جديدا غير تلك التخربيقه التي فعلتها,13,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data73091,WIKI_C_01576,C,شيرلي، ويليام (1746). رساله لدوك نيوكاسل، مع جورنال ديال الحصار ديال لويسبورڭ. لندن: اي. اوين. او سي ال سي.,"shirley, william (1746). risala l-duke of newcastle, m3a journal dyal l-hisar dyal louisburg. london: e. owen. oclc.","shirley, william (1746). letter to the duke of newcastle, with a journal of the siege of louisburg. london: e. owen. oclc.",شيرلي، ويليام (1746). رساله الي دوق نيوكاسل، مع يوميات حصار لويسبورغ. لندن: اي. اوين. او سي ال سي.,21,FLAGGED,darija_arabic;darija_arabizi;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic. Cross-lingual mismatch suspected between Darija Arabic and Arabizi columns."
data73092,WIKI_C_10366,C,"فدجنبر 1982، بريتيش ميدلاند شراو شي طياره ماكدونيل دوجلاس دي سي 9 من عند كا ال ام؛ مورا شهرين، الطياره كانت فبريطانيا مسميه ""ذا ناساك دايموند"".","fdjanbir 1982, british midland charaw chi ttyara macdonell douglas dc 9 mn 3nd klm; mora chherin, ttyara kanet f britanya msmiya ""the nassak diamond"".","in december 1982, british midland purchased a mcdonnell douglas dc-9 aircraft from klm; two months later, the plane was in the united kingdom named ""the nassak diamond.""","في دجنبر 1982، اشترت بريتيش ميدلاند طايره ماكدونيل دوجلاس دي سي 9 من شركه كيه ال ام؛ وبعد شهرين، كانت الطايره في بريطانيا مسماه ""ذا ناساك دايموند"".",27,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data73093,DATA_10675,A,مانضنش ڭادي يلهمني شي حد من خيرك,mandench ghadi ylhemni chi 7ed men khirek,i do not think someone from your good will will inspire me,لا اظن ان احدا من خيرك سيلهمني,12,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data73094,WIKI_C_00017,C,زيد علي التفاعلات اللي كانو قالو عليها جونسون وكوري وتشيكوفسكي، لي سلفور ايليد كايتخدمو فبزاف ديال تفاعلات مماثله اللي كايتجمعو تحت نفس السميه.,"zid 3la taf3alat li kanu qalu 3liha johnson w corey w chaykovsky, li sulfur ylide kaytkhedmu f bzzaf dyal taf3alat mmathla li kaytjem3u ta7t nafs smiya.","in addition to the reactions originally reported by johnson, corey, and chaykovsky, sulfur ylides have been used for a number of related homologation reactions that tend to be grouped under the same name.",بالاضافه الي التفاعلات التي ابلغ عنها جونسون وكوري وتشيكوفسكي في الاصل، فقد تم استخدام ايليدات الكبريت في عدد من تفاعلات الاستطاله ذات الصله التي تميل الي التجميع تحت نفس الاسم.,33,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data73095,DATA_24953,B,دق علي الخشب، موسيقي ديال م. ك. جيروم، الكلمات ديال جاك شول، الاڭنيه الاصليه الوحيده.,"dqq 3la l-khsheb, mosiqa dyal m. k. jerome, l-klimat dyal jack scholl, l-ughniya l-asliya l-wahida.","""knock on wood"", music by m. k. jerome, lyrics by jack scholl, the only original song.","""اطرق الخشب""، موسيقي ام. كيه. جيروم، كلمات جاك شول، الاغنيه الاصليه الوحيده.",16,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data73096,DATA_20954,B,جيمس لانكاستر بشخصيه الاب توماس بايلز: الاب بايلز، واحد الكاهن كاثوليكي من انجلترا، باين كيصلي وكيهدن فالركاب فاللحظات الاخيره ديال السفينه.,"james lancaster b shakhsiya dial l ab thomas byles: l ab byles, wa7d l kahen katoliki mn ingliz, bayn kaysselli o kayhedden f rkkab f lahdat lakhera dial ssefina.","james lancaster as father thomas byles: father byles, a catholic priest from england, is portrayed praying and consoling passengers during the ship's final moments.",جيمس لانكستر في دور الاب توماس بايلز: الاب بايلز، وهو كاهن كاثوليكي من انجلترا، يصور وهو يصلي ويواسي الركاب خلال اللحظات الاخيره للسفينه.,24,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data73097,WIKI_D_04439,D,واحد الريفيو علي المحفزات المحتمله فالبييه الداخليه والخارجيه وصل لنتيجه باللي ما كافيش الادله باش ناكدوا العوامل البيه كسبب ديال الشقيقه. ومع ذلك نصحوا الناس اللي عندهم الشقيقه ياخدو شي تدابير وقاييه متعلقه بجوده الهوا والاضاه فالداخل.,wa7d review 3la lmo7fizat lmo7tamla f lbi2a dakhliya w kharijiya wsal lntiija belli ma kafich l adilla bach na2kdu l3awamel lbi2iya k sabab dyal chqi9a. w m3a dallik nsa7u nass lli 3ndhom chqi9a yakhdu chi tdabir wiqaiya mt3li9a b jawdat lhawaa w l iida2a f dakhl.,a review on potential triggers in the indoor and outdoor environment concluded that there is insufficient evidence to confirm environmental factors as causing migraines. they nevertheless suggested that people with migraines take some preventive measures related to indoor air quality and lighting.,خلصت مراجعه للمحفزات المحتمله في البييه الداخليه والخارجيه الي ان الادله غير كافيه لتاكيد ان العوامل البيييه تسبب الصداع النصفي. ومع ذلك، نصح الاشخاص الذين يعانون من الصداع النصفي باتخاذ بعض الاجراات الوقاييه المتعلقه بجوده الهوا الداخلي والاضاه.,42,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data73098,DATA_19993,B,في عام 2013، المتنزه الوطني وادي الموت تصنف كمتنزه ديال السما مظلمه من طرف الجمعيه الدوليه للسما مظلمه.,"fi 3am 2o13, lmotanazah lwatani wadi lmot ttsannaf kmotanazah dyal sma mdalma mn taraf ljam3iya dawliya l sma mdalma.","in 2013, death valley national park was designated as a dark sky park by the international dark sky association.",في عام 2013، تم تصنيف منتزه وادي الموت الوطني كمنتزه سما مظلمه من قبل الجمعيه الدوليه للسما المظلمه.,19,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data73099,DATA_11008,A,تعطلي بزاف باش تنقز.,t3etli bezzaf bach tnqez.,you are too slow to get moving.,انت متاخر جدا لتتحرك.,7,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
